name,num_var,num_const,isconstraint,isbounded,importtime
SREADIN3,4002,2001,True,True,0.07353610103018582
SROSENBR,5000,0,False,False,0.11516430391930044
SSBRYBND,5000,0,False,False,0.14536186098121107
SSC,5184,0,False,False,0.16895400010980666
SSCOSINE,5000,0,False,False,0.06573878997005522
SSEBLIN,194,72,True,False,0.025396825978532434
SSEBNLN,194,96,True,False,0.020682957023382187
SSI,3,0,False,False,0.0146057209931314
SSINE,3,2,True,False,0.015126473968848586
SSNLBEAM,3003,2000,True,False,0.03761053504422307
STANCMIN,3,2,True,False,0.005305054830387235
STATIC3,434,96,True,False,0.005798297934234142
STCQP1,8193,4095,True,True,0.17533676815219223
STCQP2,8193,4095,True,True,0.1901488450821489
STEENBRA,432,108,True,False,0.015452814986929297
STEENBRB,468,108,True,False,0.0024215669836848974
STEENBRC,540,126,True,False,0.002470111008733511
STEENBRD,468,108,True,False,0.0021982789039611816
STEENBRE,540,126,True,False,0.007804950932040811
STEENBRF,468,108,True,False,0.007267318898811936
STEENBRG,540,126,True,False,0.0025300169363617897
STEERING,2006,1600,True,False,0.05773857515305281
STNQP1,8193,4095,True,True,0.19755799509584904
STNQP2,8193,4095,True,True,0.20682265306822956
STRATEC,10,0,False,False,0.012624793918803334
SUPERSIM,2,2,True,False,0.014272421831265092
SVANBERG,5000,5000,True,True,0.05940826702862978
SWOPF,83,92,True,False,0.007218254031613469
SYNPOP24,6968,7353,True,False,0.12116608512587845
SYNTHES1,6,6,True,True,0.013551292009651661
SYNTHES2,11,14,True,False,0.0011403600219637156
SYNTHES3,17,23,True,True,0.0009399340488016605
TABLE1,1584,510,True,False,0.011961729964241385
TABLE3,4992,2464,True,False,0.06365344300866127
TABLE4,4992,2464,True,False,0.08639532094821334
TABLE5,4992,2464,True,False,0.06044948007911444
TABLE6,1584,510,True,False,0.02156519703567028
TABLE7,624,230,True,False,0.01617138902656734
TABLE8,1271,72,True,True,0.015150797786191106
TAME,2,1,True,False,0.016185696003958583
TARGUS,162,63,True,False,0.015192006016150117
TENBARS1,18,9,True,False,0.0050788759253919125
TENBARS2,18,8,True,False,0.001231224974617362
TENBARS3,18,8,True,False,0.012601011898368597
TENBARS4,18,9,True,False,0.012579465983435512
TESTQUAD,5000,0,False,False,0.03888160199858248
TFI1,3,101,True,False,0.008531084982678294
TFI2,3,101,True,False,0.0013958029448986053
TFI3,3,101,True,False,0.014946609968319535
THURBER,7,37,True,False,0.005660973954945803
THURBERLS,7,0,False,False,0.015507136937230825
TOINTGOR,50,0,False,False,0.008870589081197977
TOINTGSS,5000,0,False,False,0.05244197603315115
TOINTPSP,50,0,False,False,0.014577210880815983
TOINTQOR,50,0,False,False,0.013049856061115861
TORSION1,5476,0,False,True,0.09547372185625136
TORSION2,5476,0,False,True,0.0997535209171474
TORSION3,5476,0,False,True,0.08418790996074677
TORSION4,5476,0,False,True,0.09095098287798464
TORSION5,5476,0,False,True,0.09639737592078745
TORSION6,5476,0,False,True,0.09428285900503397
TORSIONA,5476,0,False,True,0.1265493668615818
TORSIONB,5476,0,False,True,0.11441996414214373
TORSIONC,5476,0,False,True,0.12459737691096961
TORSIOND,5476,0,False,True,0.12328442302532494
TORSIONE,5476,0,False,True,0.13617930701002479
TORSIONF,5476,0,False,True,0.060389674035832286
TOYSARAH,2890,1649,True,False,0.052687183022499084
TQUARTIC,5000,0,False,False,0.11937210685573518
TRAINF,4008,2002,True,False,0.04466076078824699
TRAINH,4008,2002,True,False,0.022531704977154732
TRIDIA,5000,0,False,False,0.04229507385753095
TRIGGER,7,6,True,False,0.011008145986124873
TRIMLOSS,142,75,True,False,0.005877326941117644
TRO11X3,150,61,True,False,0.01820271206088364
TRO21X5,540,201,True,False,0.02987549197860062
TRO3X3,30,13,True,False,0.007571082096546888
TRO41X9,2040,721,True,False,0.04613211890682578
TRO4X4,63,25,True,False,0.009505439084023237
TRO5X5,108,41,True,False,0.0020022180397063494
TRO6X2,45,21,True,False,0.0012860328424721956
TRUSPYR1,11,4,True,False,0.006909613963216543
TRUSPYR2,11,11,True,False,0.004795698914676905
TRY-B,2,1,True,False,0.0009163471404463053
TWIRIBG1,3127,1239,True,True,0.7949510780163109
TWIRIMD1,1247,712,True,True,0.11142504215240479
TWIRISM1,343,313,True,True,0.024815571028739214
TWO5IN6,5681,9629,True,True,0.10612771310843527
TWOBARS,2,2,True,True,0.022819846170023084
TWOD,70521,67080,True,True,0.987511218059808
UBH1,9009,6000,True,False,0.16736058797687292
UBH5,5010,3500,True,False,0.051613736897706985
VANDANIUMS,22,10,True,False,0.012904595118016005
VANDERM1,100,199,True,False,0.047380409901961684
VANDERM2,100,199,True,False,0.04146692203357816
VANDERM3,100,199,True,False,0.03413838497363031
VANDERM4,100,199,True,False,0.044375166995450854
VARDIM,200,0,False,False,0.009180929977446795
VARDIMNE,10,12,True,False,0.00467006815597415
VAREIGVL,50,0,False,False,0.018566374899819493
VESUVIA,8,1025,True,False,0.05161957605741918
VESUVIALS,8,0,False,False,0.03960003983229399
VESUVIO,8,1025,True,False,0.03691078908741474
VESUVIOLS,8,0,False,False,0.04049098794348538
VESUVIOU,8,1025,True,False,0.02845063409768045
VESUVIOULS,8,0,False,False,0.037663115886971354
VIBRBEAM,8,0,False,False,0.0016633919440209866
WACHBIEG,3,2,True,False,0.006323098903521895
WALL10,1461,0,False,False,0.04606314795091748
WALL20,5924,0,False,False,0.17958125309087336
WALL50,37311,0,False,False,1.0901144298259169
WATER,31,10,True,True,0.017690405016765
WATSON,12,0,False,False,0.0015049739740788937
WATSONNE,12,31,True,False,0.010130454087629914
WEEDS,3,0,False,False,0.013779996894299984
WOMFLET,3,3,True,False,0.009814028861001134
WOODS,4000,0,False,False,0.04573024110868573
WOODSNE,4000,3001,True,False,0.05543809104710817
YAO,2002,2000,True,False,0.03520222892984748
YATP1LS,2600,0,False,False,0.042935734847560525
YATP1NE,2600,2600,True,False,0.028038013027980924
YATP1SS,2600,2600,True,False,0.05082993186078966
YATP2LS,2600,0,False,False,0.047241568099707365
YFIT,3,0,False,False,0.014376188162714243
YFITNE,3,17,True,False,0.01652331301011145
YFITU,3,0,False,False,0.015168535988777876
YORKNET,312,256,True,False,0.009543376974761486
ZAMB2,3966,1440,True,True,0.04767966992221773
ZAMB2-10,270,96,True,True,0.013677213108167052
ZAMB2-11,270,96,True,True,0.012959189945831895
ZAMB2-8,138,48,True,True,0.021751431049779058
ZAMB2-9,138,48,True,True,0.018582836957648396
ZANGWIL2,2,0,False,False,0.013787186937406659
ZANGWIL3,3,3,True,False,0.001261918107047677
ZECEVIC2,2,2,True,True,0.014780871104449034
ZECEVIC3,2,2,True,True,0.015547702088952065
ZECEVIC4,2,2,True,True,0.012321298941969872
ZIGZAG,3004,2500,True,False,0.04307652288116515
ZY2,3,2,True,False,0.0014463569968938828
